,encoding,probabilities
591,"[[-3.861235   -1.2566595  -1.1489595  -6.950784   -4.7992306  -7.144699
  -4.584387   -8.560303   -0.86441255 -6.962283   -0.9172642  -4.307073
  -1.2774565  -2.616896   -6.505321   -1.0363154   8.256898   -6.5603247
  -4.111021   -4.9459844  -2.8405726  -2.378626   -3.2020373  -6.1654887
  -4.386964   -2.2355473  -1.3576233  -1.0182945  -2.6447067   9.960863
  -1.2993593  -6.9666586  -4.0798917  -6.8739667  -0.84271276 -5.501579
  -6.7702594  -1.4024916  -5.214216   -1.9039788  -7.0569863   7.107941
  -7.2421     -6.6170073  -7.066095   -4.2913957  -6.5587516  -4.293754
  -7.406555   -2.9093673  -3.166393   -6.8281317  -4.04638    -6.6675663
  -4.8132243  -4.670671   -2.8843234  -0.39938024 -4.7882385  -6.9136662
  -3.1408749  -7.454443   -4.844955   -6.815324  ]]",[[0.9892692]]
592,"[[-3.8949935  -0.9111906  -1.1536196  -6.9404497  -4.7887306  -7.152648
  -4.5381     -8.570269   -0.66588616 -6.969096   -0.66584224 -4.3302245
  -1.0540018  -2.6354024  -6.520181   -0.78598565  7.9043865  -6.5611687
  -4.178694   -4.9395795  -2.846088   -2.4319458  -3.2166533  -6.181588
  -4.4251475  -2.2337906  -1.3782161  -0.73889774 -2.6625311   9.531656
  -1.0639467  -6.972879   -4.2088056  -6.8830166  -0.63246536 -5.431564
  -6.7683563  -0.9677384  -5.264559   -1.8945435  -7.0530095   6.8504176
  -7.2295403  -6.683202   -7.055559   -4.3073373  -6.6484027  -4.306138
  -7.4374485  -2.8997986  -3.1834588  -6.8514814  -4.200387   -6.6819773
  -4.834641   -4.7077184  -2.98995    -0.40594754 -4.7840137  -6.8563747
  -3.2497776  -7.4220815  -4.864104   -6.842535  ]]",[[0.9870635]]
593,"[[-19.762444    25.463205   -12.76067    -69.30282    -38.92748
  -66.05433    -44.403072   -59.867256    16.257996   -63.62954
   24.539145   -12.369439    30.253366    -1.73068    -64.33908
   20.702242    35.110527   -70.4145      -8.8104515  -26.932163
    2.2105467   -7.1213593  -48.531456   -54.72509    -34.752434
   32.693115   -15.949149    26.024708     0.84437066  46.06457
    0.75242496 -62.13844     22.40088    -61.494957    23.77044
  -43.304577   -69.057846    18.198246   -42.692646   -10.560994
  -65.807304   -14.775748   -67.37746    -65.71963    -67.62047
  -26.17943    -52.297184   -59.606625   -63.537594    -2.6665583
  -33.48735    -62.92569      6.5393653   -8.720107   -37.81582
  -11.521435    -5.9744406   -1.0374051  -55.107475   -73.07894
  -10.842752   -68.72511    -27.951721   -65.2837    ]]",[[0.00124117]]
594,"[[-22.477903    22.81216    -14.042462   -77.02246    -43.79044
  -73.46641    -49.955086   -67.579834    14.805681   -70.74566
   22.936737   -15.008425    29.248838    -2.921037   -71.1808
   18.82448     45.072624   -78.004654   -10.750503   -30.967201
    1.027256    -8.116881   -52.722557   -60.964962   -38.64449
   33.363213   -17.269848    24.225348    -0.18507896  58.166553
   -2.3409693  -69.168365    23.361055   -68.50923     22.65139
  -49.295795   -76.60338     13.865785   -47.195538   -12.237997
  -73.27017     -9.503371   -75.23738    -72.09995    -75.32898
  -29.701572   -57.74933    -65.13762    -70.69576     -4.1783466
  -37.10632    -69.939316     6.82376    -12.671212   -42.170464
  -14.127167    -6.604784    -1.1136668  -60.79696    -81.57403
  -11.908997   -76.86752    -31.76364    -72.240746  ]]",[[0.6958468]]
595,"[[-23.050957    28.754623   -14.943194   -81.15792    -45.637695
  -77.311714   -52.17443    -70.04591     18.397219   -74.4263
   27.95947    -14.499208    34.71916     -2.0184777  -75.216064
   23.465622    42.25163    -82.45453    -10.246172   -31.56537
    2.5417428   -8.200393   -56.66112    -64.062675   -40.62684
   38.039303   -18.572086    29.620066     1.0083301   55.249382
    0.17890254 -72.6963      26.553188   -71.99985     27.184837
  -50.87671    -80.84617     19.893906   -49.82187    -12.419647
  -77.036934   -16.3861     -78.97756    -76.66299    -79.21094
  -30.633007   -60.99151    -69.64821    -74.31205     -3.12768
  -39.241436   -73.65094      8.103407   -10.376311   -44.180508
  -13.446452    -6.733143    -1.1488857  -64.45904    -85.709816
  -12.434255   -80.55507    -32.695335   -76.32566   ]]",[[0.00233384]]
596,"[[-21.471918    22.839308   -13.4562845  -74.24581    -42.065083
  -70.76675    -48.101246   -64.88223     14.844171   -68.21478
   22.815567   -14.190798    28.945028    -2.5338812  -68.64379
   18.808277    42.60181    -75.2364     -10.164807   -29.634708
    1.2804667   -7.696934   -50.97009    -58.71121    -37.17156
   32.68911    -16.653267    24.089523     0.10239093  55.09292
   -1.7546376  -66.66138     22.820784   -66.00289     22.445648
  -47.315002   -73.9059      14.430354   -45.41817    -11.609279
  -70.58989    -10.167742   -72.447044   -69.57615    -72.5736
  -28.459314   -55.67934    -63.13349    -68.07668     -3.7488947
  -35.764626   -67.39781      6.727244   -11.703094   -40.570374
  -13.356677    -6.360198    -1.0711846  -58.79899    -78.59365
  -11.488559   -74.02246    -30.432661   -69.64521   ]]",[[0.3852792]]
597,"[[-22.09385     22.52813    -13.75279    -76.03021    -43.169815
  -72.48445    -49.346767   -66.676125    14.690432   -69.857994
   22.664797   -14.760108    28.937134    -2.7775397  -70.249756
   18.59807     44.586872   -77.004      -10.589067   -30.532969
    1.067655    -7.9390235  -52.011967   -60.15641    -38.074703
   32.969578   -16.978014    23.916986    -0.09246223  57.51892
   -2.2900233  -68.282394    23.06376    -67.625       22.376106
  -48.646492   -75.64932     13.769668   -46.482925   -11.972786
  -72.31098     -9.273537   -74.2571     -71.10309    -74.34892
  -29.257324   -56.993767   -64.45314    -69.74292     -4.0465813
  -36.611145   -69.02872      6.760398   -12.522223   -41.574696
  -13.919611    -6.535632    -1.0990275  -60.132378   -80.53762
  -11.7630205  -75.8912     -31.291159   -71.27624   ]]",[[0.6895147]]
598,"[[-22.84561    30.610472  -15.00518   -81.15079   -45.451046  -77.28387
  -51.976227  -69.61173    19.469648  -74.39697    29.449781  -14.039482
   36.21146    -1.6518621 -75.315384   24.890795   40.175087  -82.540405
   -9.881612  -31.182472    3.0500531  -8.097684  -57.05377   -64.00593
  -40.617985   39.096176  -18.734537   31.218203    1.414788   52.866013
    1.2394449 -72.64261    27.172367  -71.939896   28.482843  -50.451927
  -80.893074   22.009905  -49.894096  -12.249292  -76.984024  -18.82463
  -78.85095   -76.95584   -79.14559   -30.410978  -61.06896   -70.01296
  -74.26066    -2.6950781 -39.289974  -73.64176     8.344599   -9.278374
  -44.109325  -12.953772   -6.701062   -1.1470562 -64.600914  -85.59043
  -12.442856  -80.38027   -32.42937   -76.420334 ]]",[[0.00013659]]
599,"[[-21.90909     21.009336   -13.518308   -74.55929    -42.507812
  -71.12939    -48.464645   -65.710815    13.711364   -68.54474
   21.328411   -14.857165    27.420734    -3.077553   -68.874886
   17.390537    44.844772   -75.4322     -10.706863   -30.245274
    0.62557155  -7.956003   -50.76083    -59.05402    -37.418888
   31.58739    -16.611986    22.501492    -0.4786082   57.710045
   -2.8481863  -67.03042     22.034044   -66.37433     21.14662
  -47.962845   -74.14058     12.281692   -45.66033    -11.922247
  -70.966125    -7.6179523  -72.884834   -69.63109    -72.939156
  -28.917456   -55.8932     -62.873783   -68.4736      -4.352898
  -35.879128   -67.70928      6.2888746  -13.021953   -40.880733
  -14.049721    -6.4932      -1.0925264  -58.793865   -78.99665
  -11.6051855  -74.51246    -30.942753   -69.89218   ]]",[[0.90830046]]
600,"[[-19.884537    25.762125   -12.856477   -69.80798    -39.198395
  -66.53213    -44.717514   -60.26994     16.444048   -64.089066
   24.809721   -12.42177     30.569998    -1.7104967  -64.81117
   20.942474    35.242817   -70.93527     -8.84227    -27.098083
    2.2691116   -7.1613865  -48.914707   -55.118168   -35.000458
   33.0109     -16.074324    26.314528     0.88692427  46.25801
    0.81917876 -62.58448     22.625463   -61.937325    24.024725
  -43.592045   -69.56345     18.452833   -43.001686   -10.623587
  -66.2815     -15.043032   -67.860176   -66.21317    -68.109985
  -26.349714   -52.677715   -60.06727    -63.99439     -2.646956
  -33.737686   -63.381855     6.622655    -8.705629   -38.079666
  -11.563522    -6.007364    -1.0429316  -55.51954    -73.60636
  -10.912495   -69.21485    -28.131662   -65.76269   ]]",[[0.00100009]]
601,"[[-3.809275   -0.6709463  -1.1280934  -6.717014   -4.639462   -6.9450097
  -4.3483043  -8.3431015  -0.5390106  -6.7580504  -0.49413535 -4.230688
  -0.9034492  -2.582275   -6.33387    -0.60709226  7.42677    -6.349175
  -4.099991   -4.7957296  -2.7766645  -2.3988109  -3.134971   -6.003045
  -4.3170815  -2.1717713  -1.3537189  -0.5536249  -2.6090868   8.968983
  -0.8798775  -6.7652     -4.2037406  -6.680681   -0.49098602 -5.218969
  -6.5484405  -0.67233115 -5.1513743  -1.8406385  -6.839125    6.4867563
  -6.998427   -6.52623    -6.8323803  -4.1964593  -6.5120764  -4.16427
  -7.2356076  -2.8300247  -3.0867438  -6.6536937  -4.2078605  -6.486412
  -4.7045603  -4.603633   -2.9722304  -0.406796   -4.622698   -6.6075997
  -3.2190022  -7.1776514  -4.735964   -6.6532564 ]]",[[0.9833945]]
602,"[[-3.7073884  -0.63699126 -1.0986016  -6.5218997  -4.506423   -6.7500353
  -4.21011    -8.117535   -0.52287006 -6.5643206  -0.4710931  -4.119359
  -0.87712973 -2.5150185  -6.156123   -0.57842594  7.1914144  -6.1613684
  -3.9876466  -4.663946   -2.7039032  -2.335668   -3.0488992  -5.830641
  -4.1968236  -2.1111073  -1.3179678  -0.52848256 -2.5444486   8.695933
  -0.8410798  -6.572152   -4.112026   -6.4902453  -0.47101942 -5.066854
  -6.3558893  -0.63242036 -5.014011   -1.7915305  -6.645282    6.2943525
  -6.794463   -6.347846   -6.635985   -4.08037    -6.33228    -4.0395813
  -7.0321703  -2.7619448  -2.990866   -6.46174    -4.1140594  -6.297152
  -4.5760436  -4.4796267  -2.895963   -0.40213355 -4.4873657  -6.4146543
  -3.1319096  -6.971267   -4.6063323  -6.467638  ]]",[[0.98122025]]
603,"[[-22.50621     34.97126    -15.2334795  -81.90126    -45.43491
  -77.90486    -52.029953   -69.28262     22.095287   -75.03579
   32.98738    -13.059714    39.886818    -0.73545575 -76.20977
   28.271193    36.08913    -83.517296    -9.081225   -30.580761
    4.324894    -7.9046874  -58.528843   -64.44399    -40.902916
   41.904427   -19.216593    35.044346     2.4470596   48.236164
    3.5574641  -73.185745    28.946299   -72.45438     31.60949
  -49.981472   -81.7832      26.859371   -50.450962   -11.925988
  -77.58778    -24.331583   -79.29859    -78.3337     -79.74544
  -30.116385   -61.78177    -71.587524   -74.8035      -1.6110884
  -39.755093   -74.2877       9.084153    -6.9081855  -44.30692
  -11.904592    -6.626879    -1.1347499  -65.58773    -86.13381
  -12.508053   -80.74089    -32.09855    -77.31696   ]]",[[2.5312804e-07]]
604,"[[ -5.3328543   -5.988286    -1.6115271  -10.772547    -7.4138684
  -10.7206335   -7.816264   -12.605478    -3.4673903  -10.54123
   -4.3317046   -6.0576544   -4.335474    -3.5825446   -9.689779
   -4.5444956   16.948177   -10.13963     -5.374152    -7.4529996
   -4.0768476   -2.8896825   -4.610588    -9.209711    -6.1921463
   -3.3424954   -1.7751704   -4.758516    -3.602529    20.26026
   -4.8685403  -10.521931    -4.1068077  -10.34169     -3.6750207
   -9.234464   -10.466778    -7.2849183   -7.1249566   -2.901664
  -10.7452345   13.780378   -11.230502    -9.206716   -10.894683
   -6.2343283   -8.807757    -6.59507    -10.849055    -4.2166896
   -4.797047   -10.168438    -3.801821   -10.01486     -6.9909844
   -6.478228    -3.022191    -0.39837244  -7.470352   -11.263878
   -3.4534197  -11.720209    -7.0310407  -10.01254   ]]",[[0.99989426]]
605,"[[-4.2802067 -2.4737377 -1.278505  -8.008239  -5.5188484 -8.135537
  -5.472136  -9.663004  -1.5340124 -7.9610667 -1.7887926 -4.802581
  -2.061404  -2.892433  -7.3894424 -1.9404849 10.569839  -7.551183
  -4.4880967 -5.640766  -3.1938167 -2.5374491 -3.5859118 -7.0140643
  -4.903634  -2.551859  -1.4790975 -1.9736665 -2.9163344 12.700012
  -2.218813  -7.956468  -4.129954  -7.8389316 -1.5642757 -6.5154467
  -7.801647  -2.9075737 -5.758592  -2.1787295 -8.077905   8.890437
  -8.345386  -7.3519564 -8.120692  -4.838588  -7.2022796 -4.9344645
  -8.367928  -3.2718031 -3.6190522 -7.7598705 -4.026976  -7.6004725
  -5.4272    -5.1844153 -2.9564316 -0.4002111 -5.5288563 -8.0985985
  -3.2663987 -8.625173  -5.4565196 -7.709404 ]]",[[0.99684817]]
606,"[[ -8.87671   -15.046383   -2.7628465 -19.113634  -13.256593  -18.735104
  -14.48153   -22.090107   -8.600982  -18.401628  -10.9966955 -10.221969
  -10.395827   -5.990148  -16.855505  -11.307569   34.512585  -18.00953
   -8.449214  -13.024634   -6.916592   -4.2744145  -7.848801  -16.072577
  -10.347743   -5.7652445  -2.8286188 -12.047413   -6.0256567  41.189667
  -11.807226  -18.374908   -4.8899913 -18.080223   -9.198459  -17.083576
  -18.50545   -18.794355  -11.754567   -5.22566   -18.978271   27.390455
  -20.013199  -15.268188  -19.340017  -10.733406  -14.236507  -11.475428
  -18.62205    -7.248507   -8.452995  -17.664955   -4.0908885 -17.519577
  -11.963609  -10.777905   -3.7056267  -0.4926744 -13.228618  -20.721298
   -4.448435  -21.052744  -11.995711  -17.23661  ]]",[[1.]]
607,"[[ -8.1600485  -11.395075    -2.7784882  -18.388086   -12.435551
  -18.011826   -13.545902   -20.697918    -6.496778   -17.586048
   -8.121359    -9.040389    -7.425467    -5.120099   -16.362669
   -8.524965    29.695515   -17.52798     -7.412041   -11.808816
   -5.7418656   -3.803436    -8.270119   -15.39094     -9.902109
   -3.6460452   -2.9194727   -8.943545    -5.084006    35.61716
   -9.648346   -17.522642    -3.374446   -17.264755    -6.6665306
  -15.723675   -17.854645   -14.790271   -11.382154    -4.7481675
  -18.177673    22.028805   -19.098705   -15.087294   -18.555101
   -9.922346   -13.820594   -11.682487   -17.845066    -6.213759
   -8.267916   -17.014238    -3.3068619  -14.890468   -11.36159
   -9.438801    -3.3443296   -0.48515123 -12.971597   -19.925943
   -4.1316204  -19.993608   -10.972069   -16.726334  ]]",[[0.9999999]]
608,"[[-10.52584    -18.490887    -3.280502   -23.028538   -15.911066
  -22.469786   -17.575027   -26.541132   -10.457716   -22.082172
  -13.569237   -12.115171   -12.621338    -7.041574   -20.229525
  -13.884727    42.002274   -21.695       -9.94863    -15.58932
   -8.115202    -5.0332284   -9.549207   -19.271      -12.305436
   -6.727477    -3.3038847  -14.779381    -7.0359      50.09028
  -14.525922   -22.03172     -5.376359   -21.691551   -11.315942
  -20.694937   -22.26197    -23.200092   -13.94993     -6.238512
  -22.802841    33.13168    -24.082767   -18.219387   -23.276854
  -12.789953   -16.99018    -13.842711   -22.319635    -8.529388
  -10.158782   -21.203674    -4.453083   -21.034903   -14.272538
  -12.775369    -4.226562    -0.55188847 -15.974433   -25.043982
   -5.1123743  -25.357784   -14.325871   -20.654106  ]]",[[1.]]
609,"[[ -9.592021   -16.567793    -2.9934804  -20.710445   -14.386886
  -20.291098   -15.716911   -23.933517    -9.480149   -19.913574
  -12.123359   -11.055717   -11.419393    -6.4781413  -18.246021
  -12.44369     37.62586    -19.518217    -9.085062   -14.0903635
   -7.472638    -4.572172    -8.475384   -17.405708   -11.175758
   -6.22684     -3.0459461  -13.276157    -6.517859    44.897552
  -12.991039   -19.890182    -5.1300817  -19.57785    -10.13491
  -18.546183   -20.038063   -20.75175    -12.694565    -5.6789794
  -20.559505    29.803064   -21.691631   -16.468168   -20.958708
  -11.619286   -15.339988   -12.404227   -20.143919    -7.846804
   -9.169907   -19.12106     -4.246473   -18.959803   -12.936439
  -11.633565    -3.8941412   -0.51681334 -14.316839   -22.513361
   -4.6982794  -22.827585   -12.969874   -18.649746  ]]",[[1.]]
610,"[[ -9.281147  -14.74491    -2.975945  -20.18864   -13.924898  -19.815859
  -15.100633  -23.312511   -8.466161  -19.36586   -10.765702  -10.586883
  -10.0389595  -6.1462207 -17.86563   -11.073695   35.10452   -19.097488
   -8.701006  -13.499952   -6.981401   -4.419745   -8.562854  -16.990133
  -10.913774   -5.4302173  -3.0411155 -11.777389   -6.160682   41.960197
  -11.834245  -19.34028    -4.7272587 -19.065557   -8.952957  -17.779305
  -19.523424  -18.747133  -12.478825   -5.4618416 -20.038298   27.317938
  -21.105917  -16.24618   -20.432074  -11.23429   -15.1520195 -12.280589
  -19.677916   -7.409333   -9.002355  -18.692905   -4.133777  -17.889027
  -12.590651  -11.105498   -3.8315785  -0.5329145 -14.013822  -21.935316
   -4.6367846 -22.16243   -12.479445  -18.272556 ]]",[[1.]]
611,"[[ -8.345106   -13.445976    -2.6338701  -18.032766   -12.452812
  -17.698093   -13.540353   -20.835402    -7.6918073  -17.342216
   -9.80166     -9.543867    -9.227441    -5.5709405  -15.949937
  -10.10635     31.727642   -17.030352    -7.8959556  -12.172874
   -6.385369    -4.0095205   -7.553914   -15.175341    -9.781537
   -5.1130304   -2.7044463  -10.747315    -5.59687     37.90402
  -10.691725   -17.315248    -4.501311   -17.046598    -8.174409
  -15.954234   -17.459015   -16.909386   -11.14713     -4.8819447
  -17.900555    24.939068   -18.863466   -14.521683   -18.251184
  -10.080259   -13.542777   -10.93826    -17.60102     -6.726609
   -8.012158   -16.698147    -3.888955   -16.21007    -11.28192
  -10.055535    -3.525335    -0.48600563 -12.524794   -19.541159
   -4.235532   -19.811563   -11.232034   -16.314413  ]]",[[1.]]
612,"[[ -8.340163   -13.881037    -2.6058838  -17.936945   -12.426711
  -17.596373   -13.5426445  -20.735058    -7.940641   -17.273245
  -10.12659     -9.58447     -9.581915    -5.6189594  -15.837408
  -10.429301    32.11755    -16.90861     -7.9362497  -12.201396
   -6.4767523   -4.013781    -7.4028025  -15.093505    -9.729109
   -5.337252    -2.6698694  -11.1068125   -5.653357    38.346546
  -10.922734   -17.249788    -4.6117616  -16.96889     -8.467085
  -15.98065    -17.368534   -17.343126   -11.063253    -4.892018
  -17.814177    25.436876   -18.779253   -14.3792515  -18.1498
  -10.067819   -13.409144   -10.806504   -17.502075    -6.7955832
   -7.9375157  -16.596968    -3.8950322  -16.355064   -11.247163
  -10.107525    -3.5132864   -0.47633618 -12.428585   -19.43715
   -4.2091246  -19.73829    -11.250706   -16.203375  ]]",[[1.]]
