,encoding,probabilities
224,"[[-16.903133   23.959995  -11.068964  -60.106724  -33.579712  -57.312466
  -38.259663  -51.57575    15.143842  -55.19076    22.798841  -10.395092
   27.70236    -1.1240901 -55.86105    19.407198   28.560379  -61.211647
   -7.4429083 -23.012747    2.347643   -6.0189424 -42.359856  -47.499264
  -30.173746   29.147097  -13.881278   24.193731    1.0953857  37.82639
    1.7731851 -53.82217    19.856941  -53.365005   21.993256  -37.051464
  -60.04438    17.845161  -37.111797   -8.954634  -57.092487  -14.996916
  -58.412178  -57.255054  -58.713844  -22.495874  -45.532177  -52.145977
  -55.109158   -1.8256881 -29.157072  -54.664692    5.764474   -6.725721
  -32.6868     -9.628997   -5.2232213  -0.8751732 -48.023117  -63.35498
   -9.465146  -59.482002  -23.961607  -56.716385 ]]",[[0.00019272]]
225,"[[-18.409325    28.43188    -12.334614   -66.55745    -36.96753
  -63.399178   -42.19768    -56.606197    17.915125   -61.04991
   26.777395   -10.902147    32.275875    -0.7530797  -61.93344
   22.977436    29.511698   -67.89502     -7.716283   -25.018927
    3.2812052   -6.51242    -47.418568   -52.505703   -33.337288
   33.576916   -15.544189    28.45297      1.7777624   39.435955
    3.0126834  -59.502636    22.93004    -59.009735    25.690914
  -40.592533   -66.533844    21.847881   -41.114967    -9.7210045
  -63.15863    -19.274826   -64.553406   -63.70098    -64.94872
  -24.607168   -50.4389     -58.139977   -60.9357      -1.4317592
  -32.352135   -60.49181      6.8880143   -6.1650233  -36.059616
  -10.026585    -5.636867    -0.94143224 -53.32403    -70.045296
  -10.369613   -65.67687    -26.21433    -62.879425  ]]",[[4.401109e-06]]
226,"[[-17.580475    26.311361   -11.70485    -63.322887   -35.23596
  -60.327873   -40.217773   -53.94839     16.599915   -58.092396
   24.911955   -10.556569    30.117163    -0.8585796  -58.876873
   21.293396    28.871952   -64.56203     -7.485028   -23.933065
    2.89712     -6.2003593  -44.91041    -49.977596   -31.73099
   31.51358    -14.72182     26.443556     1.506378    38.448498
    2.4419138  -56.627716    21.589504   -56.15763     23.960798
  -38.760845   -63.287785    19.959995   -39.078026    -9.30612
  -60.09893    -17.416374   -61.453243   -60.468452   -61.806793
  -23.492477   -47.914814   -55.190845   -57.975166    -1.55387
  -30.761284   -57.55106      6.4766965   -6.235896   -34.34149
   -9.71218     -5.3612323   -0.89735013 -50.69349    -66.69122
   -9.85306    -62.53485    -25.015879   -59.77457   ]]",[[2.476354e-05]]
227,"[[-15.503049    15.093795    -9.531787   -52.778862   -30.052008
  -50.431      -34.209503   -46.614914     9.781929   -48.548687
   15.297719   -10.618645    19.542517    -2.1979713  -48.73654
   12.475531    31.65298    -53.45972     -7.711248   -21.441788
    0.36946788  -5.5803475  -35.8513     -41.904907   -26.553465
   22.17898    -11.699269    16.119919    -0.41017324  40.799168
   -1.8347086  -47.41686     15.4484415  -47.04233     15.211486
  -33.86211    -52.575687     8.909899   -32.384876    -8.407357
  -50.29036     -5.4518204  -51.68057    -49.320004   -51.78729
  -20.487608   -39.704124   -44.610474   -48.551945    -3.0746741
  -25.43306    -48.028618     4.246049    -9.318338   -28.93505
  -10.029464    -4.703419    -0.8056789  -41.72022    -56.02179
   -8.302755   -52.799694   -21.845646   -49.48729   ]]",[[0.7986218]]
228,"[[-12.3646755   -6.3291473   -5.6159554  -33.84419    -21.079056
  -32.718544   -23.515757   -34.04615     -3.252237   -31.600336
   -3.1141858  -11.654433    -0.9257759   -5.3415256  -30.588581
   -4.354209    38.088333   -33.278156    -9.097956   -17.643585
   -5.057426    -5.11076    -19.0973     -27.553247   -17.503841
    3.8202395   -6.3114285   -3.6149633   -4.6947756   46.57214
   -9.973823   -31.205336     2.3679917  -30.895576    -1.6824379
  -25.455753   -33.205105   -11.87108    -20.666986    -7.088527
  -32.80566     18.783361   -34.192764   -29.374636   -33.69448
  -15.641078   -25.268251   -24.955107   -31.877428    -6.6282325
  -15.756202   -31.010477    -1.1463413  -16.6384     -19.59729
  -11.725589    -4.250442    -0.67036813 -25.252699   -36.51991
   -6.143196   -35.380043   -16.967295   -31.138052  ]]",[[1.]]
229,"[[-12.468764     6.4139957   -6.9911556  -39.63923    -23.161312
  -38.001907   -26.15142    -36.3244       4.435299   -36.690716
    7.521635    -9.573146    10.454805    -2.938409   -36.446186
    5.559405    29.278774   -39.80308     -7.225414   -17.386047
   -1.5042146   -4.741885   -25.650795   -31.685547   -20.137331
   13.269698    -8.437564     7.796193    -1.7997838   36.979435
   -4.031819   -35.953003     8.867466   -35.58698      7.883857
  -26.586935   -39.35996      1.4833151  -24.341307    -6.830751
  -37.97827      3.0510428  -39.110817   -36.432686   -39.00798
  -16.220945   -29.81239    -32.418636   -36.727283    -3.8684497
  -18.912523   -36.13985      1.6821536  -10.454889   -22.142643
   -9.335532    -4.054466    -0.65849227 -30.890549   -42.176445
   -6.6428986  -40.093758   -17.43166    -37.033386  ]]",[[0.99971443]]
230,"[[-10.2410965  -18.069654    -3.1936424  -22.424475   -15.489723
  -21.878109   -17.131525   -25.798983   -10.214696   -21.512373
  -13.250675   -11.800687   -12.329433    -6.855075   -19.690483
  -13.561639    40.95983    -21.122276    -9.688898   -15.188382
   -7.911664    -4.892945    -9.270583   -18.758095   -11.97936
   -6.5664573   -3.2190099  -14.432143    -6.8528466   48.849712
  -14.175431   -21.46345     -5.2412124  -21.126595   -11.055703
  -20.165802   -21.688366   -22.635012   -13.580644    -6.080425
  -22.206373    32.330784   -23.445206   -17.727781   -22.66646
  -12.456084   -16.521738   -13.485945   -21.729366    -8.324237
   -9.878735   -20.63742     -4.331195   -20.472698   -13.902148
  -12.441169    -4.116511    -0.54160976 -15.5568695  -24.38608
   -4.9813046  -24.696842   -13.95404    -20.102242  ]]",[[1.]]
231,"[[ -8.658847   -14.807243    -2.707701   -18.701607   -12.967251
  -18.330212   -14.168148   -21.559502    -8.481196   -17.995708
  -10.796019    -9.965673   -10.194808    -5.836757   -16.485891
  -11.122971    33.805904   -17.632818    -8.201945   -12.707057
   -6.752481    -4.1083016   -7.6563945  -15.719994   -10.108341
   -5.5786953   -2.7703867  -11.8519125   -5.8855643   40.348343
  -11.626941   -17.97099     -4.633751   -17.674692    -9.024226
  -16.708197   -18.106682   -18.51058    -11.479195    -5.113681
  -18.564592    26.725716   -19.579638   -14.9075165  -18.922314
  -10.481661   -13.85098    -11.251442   -18.204447    -7.0967226
   -8.279713   -17.278555    -3.8570745  -17.013641   -11.712313
  -10.481848    -3.5403144   -0.48046267 -12.951016   -20.32596
   -4.265965   -20.595026   -11.696035   -16.864067  ]]",[[1.]]
232,"[[-17.438883    25.927416   -11.572401   -62.613487   -34.867294
  -59.667168   -39.766373   -53.445103    16.362638   -57.46304
   24.53445    -10.492982    29.691444    -0.9104942  -58.242374
   20.979351    28.664494   -63.81998     -7.458137   -23.719917
    2.8111787   -6.185352   -44.398846   -49.429394   -31.379986
   31.073074   -14.559743    26.051672     1.4381483   38.141834
    2.3767896  -56.029102    21.21044    -55.541115    23.58736
  -38.373577   -62.573483    19.665764   -38.662586    -9.222425
  -59.438755   -17.02235    -60.768005   -59.807243   -61.121872
  -23.26867    -47.421406   -54.545795   -57.353333    -1.5943054
  -30.395683   -56.91375      6.3001657   -6.302498   -33.985386
   -9.688743    -5.3525887   -0.89655066 -50.107063   -65.93878
   -9.790237   -61.857166   -24.79543    -59.12619   ]]",[[3.119974e-05]]
233,"[[-13.164405    7.587018   -7.462919  -42.181347  -24.563683  -40.413185
  -27.758734  -38.507347    5.1903234 -38.999252    8.590017   -9.953276
   11.775488   -2.9495153 -38.809467    6.4983144  30.316591  -42.40203
   -7.4861884 -18.31599    -1.3322295  -4.9907146 -27.508398  -33.687138
  -21.3991     14.623653   -9.02408     8.952808   -1.6970435  38.36937
   -3.87191   -38.208633    9.818581  -37.83024     8.907758  -28.124207
  -41.88353     2.3799095 -25.893152   -7.195718  -40.378593    2.1806376
  -41.573597  -38.86158   -41.488354  -17.144024  -31.75249   -34.640377
  -39.0524     -3.8816836 -20.152431  -38.450516    1.9876758 -10.661213
  -23.504034   -9.67645    -4.256161   -0.6919795 -32.92387   -44.859016
   -7.0274024 -42.597733  -18.418655  -39.43565  ]]",[[0.9994541]]
234,"[[-15.029238   12.621038   -9.025198  -50.35938   -28.866295  -48.161034
  -32.803658  -44.932003    8.280645  -46.35871    13.168537  -10.632403
   17.177238   -2.4999597 -46.420166   10.530123   32.179504  -50.911835
   -7.779585  -20.866388   -0.2037146  -5.450459  -33.78241   -40.05069
  -25.370373   20.04911   -11.010733   13.830763   -0.8534479  41.22004
   -2.740981  -45.30919    13.975631  -44.958744   13.263501  -32.698452
  -50.121544    6.511213  -30.858854   -8.188065  -48.04402    -2.7662027
  -49.43611   -46.78869   -49.4725    -19.80273   -37.844013  -42.19998
  -46.399815   -3.414595  -24.220991  -45.844505    3.6733878 -10.024596
  -27.699345  -10.118509   -4.581859   -0.7882995 -39.66845   -53.54991
   -7.968455  -50.54976   -21.136036  -47.13554  ]]",[[0.9792777]]
235,"[[-17.874746   26.943756  -11.939023  -64.62533   -35.929962  -61.549072
  -41.046204  -55.00808    17.019308  -59.269543   25.49736   -10.673513
   30.851757   -0.7900012 -60.082954   21.807713   29.38114   -65.90558
   -7.5373864 -24.36163     3.060377   -6.278599  -45.893936  -50.98103
  -32.342434   32.32428   -15.0158205  27.074232    1.632244   39.145504
    2.5194557 -57.767685   22.220806  -57.29144    24.528841  -39.534893
  -64.598114   20.438349  -39.843273   -9.463522  -61.323437  -17.969398
  -62.70476   -61.70948   -63.07553   -23.91587   -48.865     -56.385975
  -59.133797   -1.4914415 -31.3987    -58.716717    6.748698   -6.2234764
  -35.007553   -9.811117   -5.4048777  -0.9062034 -51.76985   -68.07857
   -9.989884  -63.80926   -25.46994   -60.989815 ]]",[[1.787428e-05]]
236,"[[-13.445932   10.269061   -7.9314013 -44.375237  -25.545498  -42.472298
  -28.985926  -39.805256    6.773296  -40.917053   10.93165    -9.742839
   14.3712225  -2.5043104 -40.883102    8.620345   29.285696  -44.789352
   -7.2175345 -18.661013   -0.5836752  -4.95065   -29.47512   -35.359318
  -22.443302   16.945099   -9.666946   11.45093    -1.1026845  37.360962
   -2.8265138 -40.029076   11.659459  -39.681004   11.061257  -29.037895
  -44.139267    4.931006  -27.248194   -7.3298025 -42.37527    -1.119974
  -43.611523  -41.148037  -43.61543   -17.65588   -33.388893  -36.959427
  -40.96987    -3.3855307 -21.284729  -40.433754    2.8312469  -9.521181
  -24.53047    -9.322938   -4.2394147  -0.7181537 -34.848595  -47.169537
   -7.197668  -44.62179   -18.866203  -41.536583 ]]",[[0.9889635]]
237,"[[-14.840703    10.713861    -8.722828   -49.013165   -28.267614
  -46.912666   -32.076847   -44.136196     7.1367354  -45.15589
   11.553166   -10.79082     15.423789    -2.7943358  -45.10715
    9.040323    33.070477   -49.45745     -7.9386306  -20.668676
   -0.67349726  -5.4172683  -32.5218     -39.040257   -24.716057
   18.547356   -10.585564    12.101891    -1.2328947   42.133186
   -3.5416613  -44.160538    12.942961   -43.811665    11.804524
  -32.18514    -48.741474     4.58537    -30.002121    -8.114293
  -46.814213    -0.54992336 -48.22551    -45.30848    -48.203465
  -19.492266   -36.7995     -40.74702    -45.226654    -3.7455409
  -23.511986   -44.637188     3.2493124  -10.757489   -27.04439
  -10.332018    -4.5448728   -0.78771186 -38.491653   -52.20258
   -7.7982287  -49.354343   -20.830383   -45.80437   ]]",[[0.99749666]]
238,"[[-18.62733     27.645061   -12.416912   -67.16487    -37.375042
  -63.975227   -42.70505    -57.28147     17.476524   -61.590073
   26.20431    -11.1609745   31.79308     -0.896885   -62.430267
   22.38932     30.920013   -68.48329     -7.8756504  -25.396317
    3.1046925   -6.5522146  -47.650215   -52.989452   -33.614048
   33.432617   -15.584906    27.830282     1.6436924   41.11557
    2.3986435  -60.036076    23.039253   -59.550488    25.232077
  -41.18262    -67.11939     20.794937   -41.39614     -9.883344
  -63.73974    -18.261127   -65.20375    -64.0761     -65.57809
  -24.900799   -50.77957    -58.50595    -61.473152    -1.6227417
  -32.62676    -61.027946     7.0091686   -6.6628313  -36.3816
  -10.271578    -5.597738    -0.94652736 -53.75268    -70.79197
  -10.363511   -66.36468    -26.513433   -63.368317  ]]",[[2.037212e-05]]
239,"[[-11.403838     5.525213    -6.2607718  -35.450428   -20.819096
  -34.049934   -23.374973   -32.798542     3.8132665  -32.87843
    6.4895434   -8.911473     9.013486    -2.9321232  -32.628414
    4.7728677   26.457874   -35.530533    -6.842842   -15.809753
   -1.6764984   -4.4885473  -22.809261   -28.418577   -18.137686
   11.300383    -7.5528693    6.7392035   -1.9191926   33.35201
   -3.6141465  -32.25419      7.1504025  -31.904238     6.7858405
  -23.893965   -35.158726     1.2327847  -21.91938     -6.214101
  -34.009033     3.4788873  -35.02285    -32.64158    -34.900578
  -14.7191     -26.880823   -28.786674   -32.985695    -3.7706952
  -16.88247    -32.38522      0.881496    -9.971436   -19.934095
   -8.749737    -3.9396436   -0.63822716 -27.512823   -37.63673
   -6.2355456  -35.901363   -15.850136   -33.183907  ]]",[[0.9994579]]
240,"[[-11.213937    6.310102   -6.293284  -35.50044   -20.720016  -34.05228
  -23.344501  -32.401638    4.2510047 -32.89371     7.2037287  -8.57731
    9.729941   -2.6439705 -32.68772     5.405572   25.553381  -35.63888
   -6.5242467 -15.543728   -1.3457841  -4.314344  -22.999025  -28.396296
  -18.11322    11.9842205  -7.6531677   7.461055   -1.6321495  32.336407
   -3.2237837 -32.240177    7.802787  -31.880875    7.4355125 -23.69663
  -35.2573      2.1007354 -21.912838   -6.1153445 -34.004784    2.1557896
  -34.983574  -32.77629   -34.898495  -14.55134   -26.780632  -29.086153
  -32.927845   -3.4832442 -16.927622  -32.384518    1.3244462  -9.169724
  -19.903177   -8.356368   -3.7668593  -0.609815  -27.665417  -37.668938
   -6.0923657 -35.8406    -15.637644  -33.239952 ]]",[[0.9982009]]
241,"[[-13.292744     8.925716    -7.6974607  -43.363914   -25.08489
  -41.538868   -28.436398   -39.221615     5.9581013  -40.016613
    9.780517    -9.860323    13.12266     -2.7076252  -39.903225
    7.562112    29.879545   -43.720688    -7.3312607  -18.49556
   -0.91417986  -4.928069   -28.542849   -34.615837   -21.947578
   15.849449    -9.346364    10.222065    -1.3698735   37.95355
   -3.372154   -39.159756    10.903271   -38.82489     10.027863
  -28.63247    -43.106182     3.5653837  -26.605137    -7.272045
  -41.462734     0.46255487 -42.705715   -40.046852   -42.672134
  -17.417501   -32.624584   -35.872295   -40.093063    -3.6118782
  -20.758055   -39.538612     2.52138    -10.067159   -24.036348
   -9.471874    -4.2200003   -0.72140306 -33.972744   -46.172455
   -7.085126   -43.72904    -18.617577   -40.536392  ]]",[[0.9976138]]
242,"[[-12.252369    4.1574845  -6.6412973 -38.07808   -22.46511   -36.579575
  -25.299234  -35.449284    3.0477772 -35.264835    5.6208467  -9.804292
    8.397804   -3.31364   -34.890354    3.7983055  30.345556  -38.149494
   -7.434903  -17.157642   -2.0706055  -4.677691  -24.14204   -30.556507
  -19.40107    11.456851   -7.91681     5.7555304  -2.270322   38.08103
   -4.977348  -34.58183     7.708592  -34.276043    6.1815805 -25.979576
  -37.75418    -0.8801026 -23.352215   -6.768676  -36.555534    5.64121
  -37.753975  -34.67235   -37.585373  -15.882984  -28.618364  -30.696976
  -35.38953    -4.2654624 -18.11022   -34.77511     1.2042087 -11.343361
  -21.376879   -9.584277   -4.0107265  -0.6772015 -29.51605   -40.672684
   -6.4343934 -38.74519   -17.049997  -35.46433  ]]",[[0.9999789]]
243,"[[ -8.259908   -11.325574    -2.9186192  -19.106964   -12.800908
  -18.6697     -14.0493555  -21.09462     -6.4575663  -18.216846
   -7.9511814   -9.041969    -7.1629243   -5.038777   -16.987192
   -8.436623    30.194126   -18.276049    -7.342675   -11.991956
   -5.618847    -3.7357235   -8.741485   -15.929564   -10.21102
   -3.1542284   -3.0915763   -8.791305    -4.9682198   36.244904
   -9.802073   -18.132069    -2.7569897  -17.853958    -6.4712715
  -16.170488   -18.585342   -14.878455   -11.727161    -4.840453
  -18.82972     21.750208   -19.788158   -15.678773   -19.247334
  -10.119048   -14.187305   -12.35774    -18.428955    -6.174187
   -8.602226   -17.617218    -2.8758016  -14.704483   -11.717561
   -9.384222    -3.224141    -0.47505802 -13.567579   -20.76017
   -4.0789747  -20.693228   -11.171563   -17.353659  ]]",[[0.9999999]]
244,"[[-13.52556      9.772952    -7.9110165  -44.383717   -25.614244
  -42.507694   -29.040092   -39.97661      6.464569   -40.93746
   10.521209    -9.918509    13.953957    -2.6359053  -40.869072
    8.230136    29.85563    -44.782932    -7.354998   -18.785202
   -0.74781126  -4.99547    -29.359098   -35.405506   -22.458006
   16.613031    -9.621511    11.013148    -1.2465822   38.016235
   -3.09829    -40.052605    11.421192   -39.720592    10.709693
  -29.15703    -44.134354     4.3494925  -27.254513    -7.3916745
  -42.417046    -0.41406143 -43.66733    -41.08058    -43.65036
  -17.743427   -33.39814    -36.839264   -41.01059     -3.5326753
  -21.273542   -40.46403      2.7075727   -9.886272   -24.567066
   -9.501248    -4.277433    -0.73130137 -34.809006   -47.225807
   -7.228167   -44.69439    -18.952393   -41.52422   ]]",[[0.9946127]]
245,"[[-11.1595335    4.2498627   -6.065388   -34.51891    -20.34882
  -33.15054    -22.890041   -31.978107     3.0310476  -32.033943
    5.4897804   -8.865272     7.905974    -3.0085042  -31.702715
    3.8027925   26.949923   -34.54817     -6.7867107  -15.553392
   -1.894043    -4.346052   -21.937714   -27.679636   -17.65247
   10.495683    -7.288171     5.6213336   -2.066492    33.863194
   -4.183315   -31.426146     6.7985644  -31.078136     5.894197
  -23.48095    -34.229458    -0.05611026 -21.27551     -6.1337476
  -33.12897      4.6650567  -34.144543   -31.593863   -33.999756
  -14.418596   -25.998438   -27.872595   -32.09634     -3.898716
  -16.395527   -31.505806     0.9002224  -10.113775   -19.451311
   -8.702027    -3.7640536   -0.60761636 -26.740116   -36.71696
   -5.9828796  -35.029675   -15.527104   -32.237526  ]]",[[0.9998863]]
